Year,Position,Song Title,Artist,Loudness
1992,93,(Your Love Keeps Lifting Me) Higher And Higher,Jackie Wilson,-6.676
1992,94,I've Been Lonely Too Long,Young Rascals,-5.862
1992,95,Penny Lane,Beatles,-5.71
1992,96,You're My Everything,Temptations,-2.993
1992,97,Georgy Girl,Seekers,-7.446
1992,98,Western Union,Five Americans,-7.233
1992,99,Baby I Love You,Aretha Franklin,-17.347
1992,100,"A Little Bit You, A Little Bit Me",Monkees,-4.62
1993,1,California Nights,Lesley Gore,-10.755
1993,2,Dedicated To The One I Love,Mama's and The Papa's,-11.854
1993,3,How Can I Be Sure,Young Rascals,-8.06
1993,4,Carrie Ann,Hollies,-10.633
1993,5,(We Ain't Got) Nothin' Yet,Blue Magoos,
1993,6,Friday On My Mind,Easy Beats,
1993,7,Soul Finger,Bar-Kays,-15
1993,8,Gimme Some Lovin',Spencer Davis Group,-6.394
1993,9,Let It Out (Let It All Hang Out),Hombres,-9.837
1993,10,Let's Live For Today,Grass Roots,-12.345
1993,11,Close Your Eyes,Peaches and Herb,-14.906
1993,12,Groovin',Booker T and The MG's,-14.409
1993,13,Funky Broadway,Wilson Pickett,-16.017
1993,14,Pleasant Valley Sunday,Monkees,-10.122
1993,15,I Never Loved A Man (The Way I Love You),Aretha Franklin,-5.226
1993,16,Tell It Like It Is,Aaron Neville,-7.071
1993,17,Cold Sweat,James Brown and The Famous Flames,-7.932
1993,18,She'd Rather Be With Me,Turtles,-11.057
1993,19,98.6,Keith,-12.307
1993,20,Here We Go Again,Ray Charles,-12.653
1993,21,White Rabbit,Jefferson Airplane,-12.503
1993,22,Bernadette,Four Tops,-7.549
1993,23,The Beat Goes On,Sonny and Cher,-9.057
1993,24,Snoopy Vs. The Red Baron,Royal Guardsmen,-8.373
1993,25,Society's Child,Janis Ian,-10.876
1993,26,"Girl, You'll Be A Woman Soon",Neil Diamond,-5.573
1993,27,Ain't No Mountain High Enough,Marvin Gaye and Tammi Terrell,-7.574
1993,28,I Take It Back,Sandy Posey,-19.707
1993,29,Here Comes My Baby,Tremeloes,-5.306
1993,30,Everlasting Love,Robert Knight,-13.154
1993,31,I Dig Rock And Roll Music,"Peter, Paul and Mary",-11.91
1993,32,Little Ole Man (Uptight-Everything's Alright),Bill Cosby,
1993,33,I Had Too Much To Dream Last Night,Electric Prunes,-7.998
1993,34,Daydream Believer,Monkees,-10.304
1993,35,Baby I Need Your Lovin',Johnny Rivers,-11.018
1993,36,I Can See For Miles,Who,-7.805
1993,37,Mirage,Tommy James and The Shondells,-10.905
1993,38,"Green, Green Grass Of Home",Tom Jones,-13.253
1993,39,Don't Sleep In The Subway,Petula Clark,-9.742
1993,40,Thank The Lord For The Night Time,Neil Diamond,-8.132
1993,41,That's What Friends Are For,Dionne and Friends,-15.207
1993,42,"Say You, Say Me",Lionel Richie,-11.129
1993,43,I Miss You,Klymaxx,-18.149
1993,44,On My Own,Patti Labelle and Michael McDonald,-10.692
1993,45,Broken Wings,Mr. Mister,-14.281
1993,46,How Will I Know,Whitney Houston,-12.697
1993,47,Party All The Time,Eddie Murphy,-13.045
1993,48,Burning Heart,Survivor,-7.43
1993,49,Kyrie,Mr. Mister,-8.769
1993,50,Addicted To Love,Robert Palmer,-12.76
1993,51,Greatest Love Of All,Whitney Houston,-16.011
1993,52,Secret Lovers,Atlantic Starr,-16.097
1993,53,Friends And Lovers,Carl Anderson and Gloria Loring,-9.928
1993,54,Glory Of Love,Peter Cetera,-8.485
1993,55,West End Girls,Pet Shop Boys,-6.617
1993,56,There'll Be Sad Songs,Billy Ocean,-7.673
1993,57,Alive And Kicking,Simple Minds,-11.337
1993,58,Never,Heart,-7.479
1993,59,Kiss,Prince and The Revolution,-12.238
1993,60,Higher Love,Steve Winwood,-5.774
1993,61,Stuck With You,Huey Lewis and The News,-11.402
1993,62,Holding Back The Years,Simply Red,-8.885
1993,63,Sledgehammer,Peter Gabriel,-5.184
1993,64,Sara,Starship,-5.675
1993,65,Human,Human League,-8.125
1993,66,I Can't Wait,Nu Shooz,-4.63
1993,67,Take My Breath Away,Berlin,-9.397
1993,68,Rock Me Amadeus,Falco,-4.929
1993,69,Papa Don't Preach,Madonna,-8.973
1993,70,You Give Love A Bad Name,Bon Jovi,-3.002
1993,71,When The Going Gets Tough,Billy Ocean,-6.131
1993,72,When I Think Of You,Janet Jackson,-11.448
1993,73,These Dreams,Heart,-9.865
1993,74,Don't Forget Me (When I'm Gone),Glass Tiger,-9.144
1993,75,Live To Tell,Madonna,-14.156
1993,76,Mad About You,Belinda Carlisle,-7.279
1993,77,Something About You,Level 42,-13.52
1993,78,Venus,Bananarama,-4.403
1993,79,Dancing On The Ceiling,Lionel Richie,-8.642
1993,80,Conga,Miami Sound Machine,-14.825
1993,81,True Colors,Cyndi Lauper,-16.94
1993,82,Danger Zone,Kenny Loggins,-6.056
1993,83,What Have You Done For Me Lately,Janet Jackson,-12.674
1993,84,No One Is To Blame,Howard Jones,-10.196
1993,85,Let's Go All The Way,Sly Fox,-13.574
1993,86,I Didn't Mean To Turn You On,Robert Palmer,-13.902
1993,87,Words Get In The Way,Miami Sound Machine,-17.352
1993,88,Manic Monday,Bangles,-10.906
1993,89,Walk Of Life,Dire Straits,-6.866
1993,90,Amanda,Boston,-14.028
1993,91,Two Of Hearts,Stacey Q,-6.716
1993,92,Crush On You,Jets,-10.851
1993,93,If You Leave,Orchestral Manoeuvres In The Dark,-11.687
1993,94,Invisible Touch,Genesis,-5.987
1993,95,The Sweetest Taboo,Sade,-9.455
1993,96,What You Need,INXS,-6.045
1993,97,Talk To Me,Stevie Nicks,-6.385
1993,98,Nasty,Janet Jackson,-11.7
1993,99,Take Me Home Tonight,Eddie Money,-5.984
1993,100,We Don't Have To Take Our Clothes Off,Jermaine Stewart,-8.601
1994,1,All Cried Out,Lisa Lisa and Cult Jam With Full Force,-12.733
1994,2,Your Love,Outfield,-7.868
1994,3,I'm Your Man,Wham!,-6.943
1994,4,Perfect Way,Scritti Politti,-11.882
1994,5,Living In America,James Brown,-7.114
1994,6,R.O.C.K. In The U.S.A.,John Cougar Mellencamp,-3.99
1994,7,Who's Johnny,El Debarge,-11.494
1994,8,Word Up,Cameo,-13.054
1994,9,Why Can't This Be Love,Van Halen,-13.371
1994,10,Silent Running,Mike and The Mechanics,-13.24
1994,11,Typical Male,Tina Turner,-7.772
1994,12,Small Town,John Cougar Mellencamp,-2.705
1994,13,Tarzan Boy,Baltimora,-12.3
1994,14,All I Need Is A Miracle,Mike and The Mechanics,-13.083
1994,15,Sweet Freedom,Michael McDonald,-9.672
1994,16,True Blue,Madonna,-10.035
1994,17,Rumors,Timex Social Club,-6.286
1994,18,Life In A Northern Town,Dream Academy,-13.342
1994,19,Bad Boy,Miami Sound Machine,-16.185
1994,20,Sleeping Bag,ZZ Top,-12.892
1994,21,Tonight She Comes,Cars,-7.984
1994,22,Love Touch,Rod Stewart,-11.919
1994,23,A Love Bizarre,Sheila E.,-13.381
1994,24,Throwing It All Away,Genesis,-7.294
1994,25,Baby Love,Regina,-13.492
1994,26,Election Day,Arcadia,-9.332
1994,27,Nikita,Elton John,-9.316
1994,28,Take Me Home,Phil Collins,-7.753
1994,29,Walk This Way,Run-D.M.C.,-12.56
1994,30,Sweet Love,Anita Baker,-5.699
1994,31,Your Wildest Dreams,Moody Blues,-15.919
1994,32,Spies Like Us,Paul McCartney,-14.934
1994,33,Object Of My Desire,Starpoint,-10.906
1994,34,Dreamtime,Daryl Hall,-10.03
1994,35,Tender Love,Force M.D.'s,-7.288
1994,36,King For A Day,Thompson Twins,-7.473
1994,37,Love Will Conquer All,Lionel Richie,-10.001
1994,38,A Different Corner,George Michael,-10.34
1994,39,I'll Be Over You,Toto,-17.85
1994,40,Go Home,Stevie Wonder,-15.939
1994,41,Cherry Pink And Apple Blossom White,Perez Prado,-13.14
1994,42,Rock Around The Clock,Bill Haley and His Comets,-12.508
1994,43,The Yellow Rose Of Texas,Mitch Miller,-8.834
1994,44,Autumn Leaves,Roger Williams,-15.677
1994,45,Unchained Melody,Les Baxter,-13.017
1994,46,The Ballad Of Davy Crockett,Bill Hayes,
1994,47,Love Is A Many Splendored Thing,Four Aces,-11.196
1994,48,Sincerely,McGuire Sisters,-10.438
1994,49,Ain't That A Shame,Pat Boone,-5.249
1994,50,Dance With Me Henry,Georgia Gibbs,-11.039
1994,51,Crazy Otto Medley I and II,Crazy Otto,
1994,52,Melody Of Love,Billy Vaughn,-10.436
1994,53,Sixteen Tons,Tennessee Ernie Ford,-15.085
1994,54,Learnin' The Blues,Frank Sinatra,-11.115
1994,55,Hearts Of Stone,Fontaine Sisters,-5.12
1994,56,Tweedle Dee,Georgia Gibbs,-10.177
1994,57,Moments To Remember,Four Lads,-12.813
1994,58,Mr. Sandman,Chordettes,-8.399
1994,59,Let Me Go Lover,Joan Weber,-7.203
1994,60,A Blossom Fell,Nat King Cole,-16.821
1994,61,Unchained Melody,Al Hibbler,-12.249
1994,62,The Ballad Of Davy Crockett,Fess Parker,-20.678
1994,63,Honey Babe,Art Mooney,-10.878
1994,64,The Ballad Of Davy Crockett,Tennessee Ernie Ford,-11.789
1994,65,Ko Ko Mo,Perry Como,-12.86
1994,66,Hard To Get,Gisele Mackenzie,-8.486
1994,67,The Naughty Lady Of Shady Lane,Ames Brothers,-7.964
1994,68,That's All I Want From You,Jaye P. Morgan,
1994,69,Only You,Platters,-10.497
1994,70,It's A Sin To Tell A Lie,Somethin' Smith and The Redheads,
1994,71,I Will Always Love You,Whitney Houston,-12.518
1994,72,Whoomp! (There It Is),Tag Team,-5.869
1994,73,Can't Help Falling In Love,UB40,-13.031
1994,74,That's The Way Love Goes,Janet Jackson,-6.789
1994,75,Freak Me,Silk,-10.976
1994,76,Weak,SWV,-10.954
1994,77,If I Ever Fall In Love,Shai,-12.283
1994,78,Dreamlover,Mariah Carey,-6.18
1994,79,Rump Shaker,Wreckx-N-Effect,-6.83
1994,80,Informer,Snow,-10.975
1994,81,"Nuthin' But A ""G"" Thang",Dr. Dre,-6.519
1994,82,In The Still Of The Nite,Boyz II Men,-15.691
1994,83,Don't Walk Away,Jade,-7.501
1994,84,Knockin' Da Boots,H-Town,-13.884
1994,85,Lately,Jodeci,-12.71
1994,86,Dazzey Duks,Duice,-8.178
1994,87,Show Me Love,Robin S.,-4.259
1994,88,A Whole New World,Peabo Bryson and Regina Belle,-14.096
1994,89,If,Janet Jackson,-5.173
1994,90,I'm So Into You,SWV,-10.663
1994,91,Love Is,Vanessa Willlams and Brian Mcknight,
1994,92,Runaway Train,Soul Asylum,-7.957
1994,93,I'll Never Get Over You (Getting Over Me),Expose,-12.671
1994,94,Ditty,Paperboy,-15.219
1994,95,Rhythm Is A Dancer,Snap,-4.187
1994,96,The River Of Dreams,Billy Joel,-8.15
1994,97,I'm Gonna Be (500 Miles),Proclaimers,-5.177
1994,98,Two Princes,Spin Doctors,-10.71
1994,99,Right Here (Human Nature)-Downtown,SWV,
1994,100,I Have Nothing,Whitney Houston,-10.499
1995,1,Mr. Wendal,Arrested Development,-11.353
1995,2,Have I Told You Lately,Rod Stewart,-14.069
1995,3,Saving Forever For You,Shanice,-8.163
1995,4,Ordinary World,Duran Duran,-10.171
1995,5,If I Had No Loot,Tony! Toni! Tone!,-9.83
1995,6,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,-6.385
1995,7,Slam,Onyx,-12.958
1995,8,Looking Through Patient Eyes,P.M. Dawn,-17.765
1995,9,I'm Every Woman,Whitney Houston,-8.312
1995,10,Baby I'm Yours,Shai,-9.535
1995,11,Come Undone,Duran Duran,-8.203
1995,12,I Don't Wanna Fight,Tina Turner,-4.084
1995,13,I'd Die Without You,P.M. Dawn,-18.813
1995,14,"Whoot, There It Is",95 South,-14.387
1995,15,Hip Hop Hooray,Naughty By Nature,-13.652
1995,16,Another Sad Love Song,Toni Braxton,-7.429
1995,17,Will You Be There,Michael Jackson,-9.554
1995,18,Comforter,Shil,
1995,19,Good Enough,Bobby Brown,-9.207
1995,20,What's Up,4 Non Blondes,-9.734
1995,21,All That She Wants,Ace Of Base,-9.689
1995,22,7,Prince and The New Power Generation,-6.255
1995,23,Dre Day,Dr. Dre,-4.289
1995,24,One Last Cry,Brian McKnight,-13.626
1995,25,Just Kickin' It,Xscape,-12.294
1995,26,I Get Around,2Pac,-13.95
1995,27,Bed Of Roses,Bon Jovi,-5.61
1995,28,Real Love,Mary J. Blige,-5.472
1995,29,Here We Go Again!,Portrait,-10.217
1995,30,Cryin',Aerosmith,-3.674
1995,31,Cats In The Cradle,Ugly Kid Joe,-9.479
1995,32,What About Your Friends,TLC,-10.108
1995,33,I Got A Man,Positive K,-13.319
1995,34,Hey Mr. D.J.,Zhane,-6.939
1995,35,Insane In The Brain,Cypress Hill,-10.489
1995,36,Deeper And Deeper,Madonna,-7.09
1995,37,Rain,Madonna,-9.38
1995,38,The Right Kind Of Love,Jeremy Jordan,-9.411
1995,39,Bad Boys,Inner Circle,-8.376
1995,40,That's What Love Can Do,Boy Krazy,-7.541
1995,41,Do You Believe In Us,Jon Secada,-7.245
1995,42,Angel,Jon Secada,-8.948
1995,43,Forever In Love,Kenny G,-7.466
1995,44,Again,Janet Jackson,-8.942
1995,45,Boom! Shake The Room,Jazzy Jeff and Fresh Prince,-5.405
1995,46,When She Cries,Restless Heart,-10.993
1995,47,Sweat (A La La La La Long),Inner Circle,-7.705
1995,48,It Was A Good Day,Ice Cube,-5.409
1995,49,More And More,Captain Hollywood Project,-11.855
1995,50,How Do You Talk To An Angel,Heights,-11.353
1995,51,Rebirth Of Slick (Cool Like Dat),Digable Planets,-18.943
1995,52,What Is Love,Haddaway,-5.944
1995,53,To Love Somebody,Michael Bolton,-11.786
1995,54,"Give It Up, Turn It Loose",En Vogue,-8.778
1995,55,Alright,Kris Kross,-11.286
1995,56,Check Yo Self,Ice Cube,-6.668
1995,57,Fields Of Gold,Sting,-13.086
1995,58,Ooh Child,Dino,-8.673
1995,59,Faithful,Go West,-8.028
1995,60,Reason To Believe,Rod Stewart,-13.253
1995,61,Break It Down Again,Tears For Fears,-6.894
1995,62,Nothin' My Love Can't Fix,Joey Lawrence,-10.754
1995,63,Three Little Pigs,Green Jelly,-4.978
1995,64,Livin' On The Edge,Aerosmith,-4.341
1995,65,Hey Jealousy,Gin Blossoms,-7.42
1995,66,If I Ever Lose My Faith In You,Sting,-10.55
1995,67,Anniversary,Tony! Toni! Tone!,-9.675
1995,68,One Woman,Jade,-9.475
1995,69,Can't Get Enough Of Your Love,Taylor Dayne,-8.483
1995,70,Two Steps Behind,Def Leppard,-10.594
1995,71,The First Time Ever I Saw Your Face,Roberta Flack,-21.644
1995,72,Alone Again (Naturally),Gilbert O'Sullivan,-8.488
1995,73,American Pie,Don McLean,-10.893
1995,74,Without You,Nilsson,-13.657
1995,75,Candy Man,Sammy Davis Jr.,-10.933
1995,76,I Gotcha,Joe Tex,-11.277
1995,77,Lean On Me,Bill Withers,-13.843
1995,78,Baby Don't Get Hooked On Me,Mac Davis,-18.168
1995,79,Brand New Key,Melanie,-7.544
1995,80,Daddy Don't You Walk So Fast,Wayne Newton,-10.018
1995,81,Let's Stay Together,Al Green,-10.701
1995,82,Brandy (You're A Fine Girl),Looking Glass,-7.528
1995,83,Oh Girl,Chi-Lites,-9.866
1995,84,Nice To Be With You,Gallery,-9.13
1995,85,My Ding-A-Ling,Chuck Berry,-9.823
1995,86,If Loving You Is Wrong I Don't Want To Be Right,Luther Ingram,-7.423
1995,87,Heart Of Gold,Neil Young,-10.433
1995,88,"Betcha By Golly, Wow",Stylistics,-7.887
1995,89,I'll Take You There,Staple Singers,-8.618
1995,90,Ben,Michael Jackson,-10.884
1995,91,The Lion Sleeps Tonight,Robert John,-12.179
1995,92,Outa-Space,Billy Preston,-8.619
1995,93,Slippin' Into Darkness,War,-8.872
1995,94,Long Cool Woman (In A Black Dress),Hollies,-9.326
1995,95,How Do You Do,Mouth and MacNeal,-8.382
1995,96,Song Sung Blue,Neil Diamond,-15.681
1995,97,A Horse With No Name,America,-17.18
1995,98,Popcorn,Hot Butter,-14.617
1995,99,Everybody Plays The Fool,Main Ingredient,-8.752
1995,100,Precious And Few,Climax,-12.341
1996,1,Last Night I Didn't Get To Sleep At All,5th Dimension,-10.219
1996,2,Nights In White Satin,Moody Blues,-4.991
1996,3,Go All The Way,Raspberries,-4.892
1996,4,Too Late To Turn Back Now,Cornelius Brothers and Sister Rose,-7.136
1996,5,Back Stabbers,O'Jays,-9.629
1996,6,Down By The Lazy River,Osmonds,-5.154
1996,7,Sunshine,Jonathan Edwards,-15.388
1996,8,Starting All Over Again,Mel and Tim,-10.543
1996,9,Day Atter Day,Badfinger,
1996,10,Rocket Man,Elton John,-9.031
1996,11,Rockin' Robin,Michael Jackson,-8.191
1996,12,Beautiful Sunday,Daniel Boone,-13.155
1996,13,Scorpio,Dennis Coffey and The Detroit Guitar Band,-15.944
1996,14,Morning Has Broken,Cat Stevens,-13.135
1996,15,The City Of New Orleans,Arlo Guthrie,-8.834
1996,16,Garden Party,Rick Nelson,-15.798
1996,17,I Can See Clearly Now,Johnny Nash,-13.2
1996,18,Burning Love,Elvis Presley,-11.206
1996,19,Clean Up Woman,Betty Wright,-9.046
1996,20,Hold Your Head Up,Argent,-13.762
1996,21,Jungle Fever,Chakachas,-13.483
1996,22,Everything I Own,Bread,-13.406
1996,23,In The Rain,Dramatics,-9.475
1996,24,Look What You Done For Me,Al Green,-8.582
1996,25,The Happiest Girl In The Whole U.S.A.,Donna Fargo,-10.123
1996,26,Bang A Gong (Get It On),T. Rex,-9.992
1996,27,Mother And Child Reunion,Paul Simon,-7.704
1996,28,Where Is The Love,Roberta Flack and Donny Hathaway,-15.39
1996,29,I'm Still In Love With You,Al Green,-10.937
1996,30,Layla,Derek and The Dominos,-3.743
1996,31,Day Dreaming,Aretha Franklin,-15.364
1996,32,The Way Of Love,Cher,-11.729
1996,33,Black And White,Three Dog Night,-12.075
1996,34,Sylvia's Mother,Dr. Hook and The Medicine Show,-12.71
1996,35,Hurting Each Other,Carpenters,-9.14
1996,36,Coconut,Nilsson,-11.824
1996,37,Puppy Love,Donny Osmond,-3.992
1996,38,You Don't Mess Around With Jim,Jim Croce,-10.676
1996,39,Hot Rod Lincoln,Commander Cody and His Lost Planet Airmen,-13.012
1996,40,A Cowboy's Work Is Never Done,Sonny and Cher,-14.102
1996,41,Joy,Apollo 100,-7.596
1996,42,Anticipation,Carly Simon,-14.956
1996,43,Never Been To Spain,Three Dog Night,-14.548
1996,44,Kiss An Angel Good Morning,Charlie Pride,-12.904
1996,45,School's Out,Alice Cooper,-9.138
1996,46,Saturday In The Park,Chicago,-6.831
1996,47,Drowning In The Sea Of Love,Joe Simon,-10.548
1996,48,Use Me,Bill Withers,-13.461
1996,49,Family Affair,Sly and The Family Stone,-13.83
1996,50,Troglodyte,Jimmy Castor Bunch,-10.235
1996,51,The Witch Queen Of New Orleans,Redbone,-8.816
1996,52,Freddie's Dead,Curtis Mayfield,-6.321
1996,53,Power Of Love,Joe Simon,-7.217
1996,54,Ain't Understanding Mellow,Jerry Butler and Brenda Lee Eager,
1996,55,Taxi,Harry Chapin,-11.075
1996,56,Don't Say You Don't Rememeer,Beverly Bremers,
1996,57,Sealed With A Kiss,Bobby Vinton,-9.59
1996,58,I Saw The Light,Todd Rundgren,-8.29
1996,59,Motorcycle Mama,Sailcat,-24.336
1996,60,Day By Day,Godspell,-9.882
1996,61,Roundabout,Yes,-9.453
1996,62,Doctor My Eyes,Jackson Browne,-8.406
1996,63,I'd Like To Teach The World To Sing,New Seekers,-9.289
1996,64,Vincent / Castles In The Air,Don Mclean,
1996,65,Baby Let Me Take You (In My Arms),Detroit Emeralds,-9.129
1996,66,Speak To The Sky,Rick Springfield,-9.411
1996,67,I'd Like To Teach The World To Sing,Hillside Singers,-21.755
1996,68,Walking In The Rain With The One I Love,Love Unlimited,
1996,69,"Good Foot, Pt. 1",James Brown,-7.309
1996,70,Pop That Thang,Isley Bros.,
1996,71,How You Remind Me,Nickelback,-5.042
1996,72,Foolish,Ashanti,-5.71
1996,73,Hot in Herre,Nelly,-5.005
1996,74,Dilemma,Nelly feat. Kelly Rowland,-8.362
1996,75,Wherever You Will Go,Calling,-5.113
1996,76,A Thousand Miles,Vanessa Carlton,-3.862
1996,77,In the End,Linkin Park,-6.407
1996,78,What's Luv?,Fat Joe feat. Ashanti,-5.074
1996,79,U Got it Bad,Usher,-4.551
1996,80,Blurry,Puddle Of Mudd,-4.462
1996,81,Complicated,Avril Lavigne,-5.898
1996,82,Always on Time,Ja Rule feat. Ashanti,-20.891
1996,83,Ain't it Funny,Jennifer Lopez feat. Ja Rule,-12.438
1996,84,The Middle,Jimmy Eat World,-3.401
1996,85,I Need a Girl (Part One),P. Diddy feat. Usher and Loon,-5.758
1996,86,U Don't have to Call,Usher,-4.958
1996,87,Family Affair,Mary J. Blige,-3.795
1996,88,I Need a Girl (Part Two),"P. Diddy and Ginuwine feat. Loon, Mario Winans and Tammy Ruggeri",
1996,89,Gangsta Lovin',Eve feat. Alicia Keys,-14.039
1996,90,My Sacrifice,Creed,-6.035
1996,91,Without Me,Eminem,-2.882
1996,92,Hero,Enrique Iglesias,-5.478
1996,93,All You Wanted,Michelle Branch,-9.101
1996,94,Get the Party Started,Pink,-3.387
1996,95,Hero,Chad Kroeger feat. Josey Scott,-4.54
1996,96,Wasting My Time,Default,-5.594
1996,97,One Last Breath,Creed,-5.83
1996,98,"Whenever, Wherever",Shakira,-4.862
1996,99,I'm Gonna Be Alright,Jennifer Lopez feat. Nas,-4.832
1996,100,Oh Boy,Cam'ron feat. Juelz Santana,
1997,1,Heaven,DJ Sammy and Yanou feat. Do,-12.015
1997,2,Hey Baby,No Doubt feat. Bounty Killer,-5.708
1997,3,Girlfriend,'N Sync feat. Nelly,-14.541
1997,4,Just a Friend 2002,Mario,-6.099
1997,5,Soak up the Sun,Sheryl Crow,-4.898
1997,6,Don't Let Me Get Me,Pink,-4.778
1997,7,Nothin',N.O.R.E.,-6.078
1997,8,Oops (Oh My),Tweet,-8.786
1997,9,A Moment Like This,Kelly Clarkson,-3.918
1997,10,Addictive,Truth Hurts feat. Rakim,-9.037
1997,11,Happy,Ashanti,-6.392
1997,12,No Such Thing,John Mayer,-4.919
1997,13,Just Like a Pill,Pink,-4.653
1997,14,Down 4 U,"Irv Gotti Presents The Inc. feat. Ja Rule, Ashanti, Charli Baltimore and Vita",
1997,15,Can't Get You Out Of My Head,Kylie Minogue,-7.516
1997,16,Superman (It's not Easy),Five For Fighting,-9.303
1997,17,Cleanin' out my Closet,Eminem,-5.005
1997,18,Halfcrazy,Musiq,-6.49
1997,19,"Lights, Camera, Action!",Mr. Cheeks,-6.602
1997,20,Still Fly,Big Tymers,-3.546
1997,21,A Woman's Worth,Alicia Keys,-8.323
1997,22,7 Days,Craig David,-7.499
1997,23,Hey Ma,"Cam'ron feat. Juelz Santana, Freekey Zekey and Toya",
1997,24,Work It,"Missy ""Misdemeanor"" Elliott",-7.495
1997,25,Move Bitch,Ludacris feat. Mystikal and Infamous 2.0,
1997,26,Can't Fight the Moonlight,LeAnn Rimes,-6.341
1997,27,Escape,Enrique Iglesias,-5.478
1997,28,More than a Woman,Aaliyah,-6.046
1997,29,Hello Good,No Doubt,
1997,30,I Love You,Faith Evans,-4.062
1997,31,Gotta Get Thru This,Daniel Bedingfield,-7.705
1997,32,Pass the Courvoisier Part II,Busta Rhymes feat. P. Diddy and Pharrell,-4.707
1997,33,Lose Yourself,Eminem,-4.522
1997,34,Butterflies,Michael Jackson,-2.69
1997,35,What About Us?,Brandy,-2.942
1997,36,Underneath your Clothes,Shakira,-5.328
