track_id,track_name,artist_name,album_name,release_date,release_date_precision,loudness
2UoF4VlADu3IkPCR6LGkpS,Miami Vice Theme,Jan Hammer,'80s Pop Number 1's,2007-01-01,day,-6.427
2V2pxcEfn5zs79sE7qcewA,Now And Forever,Richard Marx,Paid Vacation,1994-01-01,day,-11.227
2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,"Mike Posner, Gigamesh",31 Minutes to Takeoff,2010-08-09,day,-4.63
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",Don't You Worry Child,2012-09-14,day,-3.145
2VEsmoek0sol9MnJFyoG9e,Burnin' Up,Jonas Brothers,A Little Bit Longer,2008-08-12,day,-3.462
2VIPU72L6tIR4w8J8ap6Kp,Mercy,Brett Young,Brett Young,2017-02-10,day,-7.906
2VN7uPrbryJ7nE2MXX3f9a,"Burning Heart - From ""Rocky IV"" Soundtrack",Survivor,Survivor Greatest Hits,1993-01-01,day,-9.684
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,day,-4.515
2VSbEXqs6NbNiZSTcHlIDR,My Sacrifice,Creed,Weathered,2001-01-01,day,-6.035
2VaaqBRFipyJbvNohJzibb,Feel Like Makin' Love,Bad Company,100 Greatest Classic Rock Songs,2021-02-01,day,-9.67
2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga, Bradley Cooper",A Star Is Born Soundtrack,2018-10-05,day,-6.362
2W2vmNmTLERMWT9XBxm35E,Diggin' On You,TLC,Crazysexycool,1994-11-15,day,-7.411
2W93VKSfWw1evp7FSbHNd1,I Want To Take You Higher,"Ike & Tina Turner, The Ikettes",Come Together,1970-05-08,day,-18.148
2WElktskrNJEwgpp5Vouxk,I'm Too Sexy,Right Said Fred,Up,1992-01-07,day,-12.831
2WHTHxUipSqJU9yJRnpO6S,Better Love Next Time,Dr. Hook,Greatest Hits,2007-01-01,day,-8.631
2WQAknZHrJAEQOFXe0F44P,Austin,Blake Shelton,Blake Shelton,2001-07-31,day,-7.063
2WX2HSBKkcKVvqTukHZS22,How Do I Make You,Linda Ronstadt,Mad Love,1980,year,-8.269
2Wb9ejnmy27DUTUe9YF5Ew,All Night Long (All Night) - Single Version,Lionel Richie,The Definitive Collection,2003,year,-12.024
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,Hunting High and Low,1985-06-01,day,-7.638
2WfhlEjoUII31H6imnQdvF,No More,Ruff Endz,Love Crimes,2000-08-22,day,-5.669
2XKMIB0VzXF22pJpBKV6xn,Right Time of the Night,Jennifer Warnes,Jennifer Warnes,1976,year,-10.149
2XLAzm8bMDSI7MhbRW8nVj,I Wanna Be Your Lover,Prince,Prince,1979-10-19,day,-8.825
2XMjijS8aVAP1ztyNpVEy8,Sail On,Commodores,All The Great Love Songs,1985,year,-17.356
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,day,-6.4
2XWmbwp9FBAaFcSE9BLQzc,Help Me Make It Through The Night,Sammi Smith,The Best Of Sammi Smith,1996-01-01,day,-12.01
2XbfY2O2v3xwedUJ0J2kkr,Closer,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),2008-01-01,day,-6.461
2XgDgIsVUOt9Lov5G4Wruy,I Knew You Were Waiting (For Me),"Aretha Franklin, George Michael",Ladies And Gentlemen... The Best Of George Michael,1998-11-09,day,-5.49
2XqB7lzRMX6EFWY8HD4nZl,Wildwood Weed,Jim Stafford,Jim Stafford,1974-01-01,day,-13.178
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),"Juice WRLD, Marshmello",Legends Never Die,2020-07-10,day,-5.181
2Y90nL1ohB4sgYELDs7uNx,Glory Days,Bruce Springsteen,Born In The U.S.A.,1984-06-04,day,-4.906
2YMhrXQYKkm4kXLcXKKd5z,Small Town Boy,Dustin Lynch,Current Mood,2017-09-08,day,-6.016
2YegxR5As7BeQuVp2U6pek,Be Without You - Kendu Mix,Mary J. Blige,The Breakthrough,2005-01-01,day,-5.859
2Yl4OmDby9iitgNWZPwxkd,Be Careful,Cardi B,Invasion of Privacy,2018-04-06,day,-8.23
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",7 EP,2019-06-21,day,-5.56
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,Blurryface,2015-05-15,day,-5.355
2a03afRiyAbNAleOByVju4,Get It Shawty - Main,Lloyd,Street Love,2007-01-01,day,-4.032
2aBxt229cbLDOvtL7Xbb9x,Always Be My Baby,Mariah Carey,Daydream,1995-09-26,day,-8.335
2aEuXA1KswHlCGPOuPmCOW,Touch My Body,Mariah Carey,E=MC2,2008-04-15,day,-7.736
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Nelly Furtado,Loose,2006-01-01,day,-6.328
2aSC2xhRxOLiiZZVjhbylH,"Hold On, We're Going Home","Drake, Majid Jordan",Nothing Was The Same,2013-01-01,day,-7.44
2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,D4L,Down For Life,2005-11-08,day,-7.994
2aw72RcR4WQvmA9bICK8QZ,The Sweetest Days,Vanessa Williams,The Sweetest Days,1994-01-01,day,-10.341
2b29qJRy4asbQNFjPO96XC,For You I Will,Monica,The Boy Is Mine,1998-07-13,day,-7.981
2b4qmlGvB7msgrK5vgGl9m,Whoomp! (There It Is) - Original Radio Edit,"Viper, Tag Team",Whoomp! (There It Is) (The Remixes),2010-04-02,day,-6.775
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,Memories,2019-09-20,day,-7.209
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,"Ne-Yo, Pitbull",Globalization,2014-11-21,day,-5.797
2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,V,2014-09-02,day,-6.46
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,"Timbaland, Keri Hilson, D.O.E.",Shock Value,2007-01-01,day,-6.492
2bNxKXF71YTA1XssEo3XxH,Here I Am,Air Supply,All Out Of Love Live,2005-05-10,day,-6.735
2bS2tETCzUmjALnXEvhOGo,Lotta Love,Nicolette Larson,Nicolette,1978,year,-15.616
2bYp7DYfjXULM24FUh9Z3Q,Seven Year Ache,Rosanne Cash,The Very Best Of Rosanne Cash,1979,year,-8.651
2bbeNsFmjZqdoDhjLsKNWe,Bailamos,Enrique Iglesias,Enrique,1999-11-23,day,-4.523
2bdJEVHKoNyhnf2YwzxAQd,You Make Me Feel Like Dancing - Live,Leo Sayer,You Make Me Feel Like Dancing - Live,2008-01-01,day,-8.5
2bxY1baYlyXNzmjOkFvqId,New Sensation,INXS,Kick,1987,year,-2.771
2cFl7utlqyZjCXN1G5nRvA,Stuck With You,Huey Lewis & The News,Fore!,1986-01-01,day,-11.402
2cNAQlfTfPbfxAZjeqhoUa,I Made It Through the Rain,Barry Manilow,Barry,1980,year,-10.307
2cZuNzaAGNFozlZTxSDU1g,Dangerous,Busta Rhymes,When Disaster Strikes,1997,year,-8.446
2ck13qfgRZ1msyEJlDqzvk,Where Have All the Cowboys Gone?,Paula Cole,This Fire,1996,year,-6.182
2cu8WtQZdxGe3lbetlzeNe,All This Time,Sting,The Soul Cages,1991,year,-13.122
2cxbxpHrND6i4uvUGVvC9J,Just a Friend 2002 - Radio Edit,Mario,Mario,2002-07-22,day,-6.099
2dEgwtRjYl6TJkIwjRwn6z,Heaven,Warrant,Dirty Rotten Filthy Stinking Rich,1989,year,-11.143
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,Pure Heroine,2013-09-27,day,-9.504
2dURQIBrw3XcHyVZlfdpC1,Two of Hearts,Stacey Q,Better Than Heaven,1986-08-18,day,-6.716
2dieHErJLwG7fOzD8WAtFO,Lookin' at Me (feat. Puff Daddy),"Diddy, Mase",Harlem World,1997,year,-8.27
2dpaYNEQHiRxtZbfNsse99,Happier,"Marshmello, Bastille",Happier,2018-08-17,day,-2.749
2drQ6wg2hdl6RDslarifh8,One More Try,Timmy T,Time After Time,1990-03-15,day,-9.198
2dtK02TSAuTvVYU2wGAVG0,Still the One,Orleans,Waking & Dreaming,1976,year,-10.793
2dwhMQsFeHr2S787WxqAqW,You Sang To Me,Marc Anthony,Marc Anthony,1999-09-28,day,-5.42
2eHj0klWkwRQuIrNlPpCPa,I'm Every Woman,Whitney Houston,The Bodyguard - Original Soundtrack Album,1992-11-17,day,-8.314
2eRYuzlSOBk3HlMsCSOLPJ,Baby Come Back,Player,Late Night Tales: Music For Pleasure,2012-06-11,day,-9.904
2elA6JLRaQ6iB7hxiuTKN4,I Tried,"Akon, Bone Thugs-N-Harmony",Strength & Loyalty,2007,year,-6.142
2eot2orcEQn5wR11DSVcbO,It's Only Make Believe,Glen Campbell,Glen Campbell Goodtime Album,1970-01-01,day,-5.482
2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes (with Kenny G),"Babyface, Kenny G",The Day,1996-10-29,day,-7.699
2f5N826udWfjT9iomeaBJt,If You're Gone,Matchbox Twenty,Mad Season,2000-05-23,day,-7.191
2fAYTT9kcUm8tnUrhD80sC,What It Takes,Aerosmith,Big Ones,1994-01-01,day,-6.423
2fE4MbwX3QGMzNaMjGVhtw,Say Yes,Floetry,Floetic,2002-01-01,day,-12.932
2fNx5nTZGjniOMT5FMcTyE,Ballerina Girl,Lionel Richie,Dancing On The Ceiling,1986,year,-13.287
2fOxxLz9JVe53itq6pfBak,It's My Life,No Doubt,The Singles Collection,2003-01-01,day,-4.535
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,Issa Album,2017-09-23,day,-8.228
2feekrJqyB9lBEBgC54IQn,I Still Believe,Mariah Carey,I Still Believe EP,1998-11-17,day,-7.647
2fjJt3OQ8MPaZ3LMzAWiTA,Typical Male,Tina Turner,Break Every Rule,1986-01-10,day,-7.772
2g0BAZVaLlK8GeTVzF6hQ6,Lesson In Leavin',Jo Dee Messina,I'm Alright,1998-03-17,day,-7.275
2g5egJm0qwJPKgpblzIHlI,A Little More Love,Olivia Newton-John,Totally Hot,1978-01-01,day,-14.855
2g5jMKl1csCP8Ufp1rUnqC,The Main Event/Fight,Barbra Streisand,The Essential Barbra Streisand,2002-01-29,day,-8.503
2gG7E5OZi5D5QLRIctv63z,I'm Your Man,Wham!,The Final,1986-11-25,day,-6.943
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,day,-4.858
2gQaQUhDCNGfBVXTvxAmXQ,Shout,Tears For Fears,Songs From The Big Chair,1985-02-25,day,-10.407
2gQsUHVFY4tpXc3AFU2mcS,Games People Play,The Alan Parsons Project,The Turn Of A Friendly Card (Expanded Edition),1980-11-01,day,-10.517
2gYnjDEz020IZvYcyTLWck,Fly Like an Eagle,Seal,Space Jam (Music From And Inspired By The Motion Picture),1996-11-12,day,-8.377
2gam98EZKrF9XuOkU13ApN,Promiscuous,"Nelly Furtado, Timbaland",Loose,2006-01-01,day,-6.098
2gdt70w8DOCWGq1HdkgSUd,Crazy for This Girl,Evan And Jaron,evan and jaron,2000-08-29,day,-5.461
2gg8dT8sRVC26TuwPrxgG6,"Right Place, Wrong Time - Live",Dr. John,Trippin' Live,1997-01-01,day,-9.489
2gjQdYRk5A17t5pNxQXmuN,Crying,Don McLean,Chain Lightning,1978-12-01,day,-11.894
2gliw3L0oa4w8LqaHploje,Cruisin',Smokey Robinson,Where There's Smoke...,1979-05-22,day,-5.808
2gnZad0pb6QtUqMLTj2AjI,Please Don't Leave Me,P!nk,Funhouse (Expanded Edition),2008-10-24,day,-4.497
2goLsvvODILDzeeiT4dAoR,Believe,Cher,Believe,1998,year,-6.72
2grjqo0Frpf2okIBiifQKs,September,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",1978-11-23,day,-7.264
2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,Baby On Baby,2019-03-01,day,-6.482
2hE5Lm5XOHR4t3xlhIFauP,Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff,1975-01-01,day,-11.494
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),Train,Drops Of Jupiter,2001-03-27,day,-5.862
2hQnLzly0jRPpLPp23sA4i,The Warrior (feat. Patty Smyth),"Scandal, Patty Smyth",Warrior,1984-08-21,day,-11.034
2hWI9GNr3kBrxZ7Mphho4Q,Lucky Star,Madonna,Madonna (Reissue),1983-07-27,day,-10.599
2hdNya0b6Cc2YJ8IyaQIWp,Livin' Thing,Electric Light Orchestra,A New World Record,1976-09-01,day,-7.097
2hl9ONQ7YGgZGYx0OSHvIq,Philadelphia Freedom,Elton John,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,day,-6.351
2hns6Dv29Yrg68AVTJiAyA,Who Knew,P!nk,I'm Not Dead,2006-04-04,day,-4.569
2hw2fDtNPkIowTNuQRmlnN,Sometimes When We Touch,Dan Hill,Longer Fuse,1977-07-05,day,-11.032
2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Hot Chelle Rae,Whatever,2011-11-25,day,-4.977
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,"will.i.am, Britney Spears",#willpower,2013-01-01,day,-6.849
2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees,Picture Show,2012-01-01,day,-3.906
2iXBZ32Fz5VDCLeE0JIdX5,Better in Time,Leona Lewis,Spirit,2007,year,-4.251
2iXH35MhsqO5Ry8a7iptpJ,Endless Summer Nights,Richard Marx,Richard Marx,1987-01-01,day,-12.597
2iXqaccRqW6vqvqqBgOuug,Do You Want Me,Salt-N-Pepa,Blacks' Magic,1990-01-01,day,-14.009
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,My Head Is An Animal,2012-01-01,day,-5.177
2iitSsbNPH0EJPyyEpvSgg,Union of the Snake,Duran Duran,Seven and the Ragged Tiger,1983-11-21,day,-4.618
2ik5qJAcmrjbpON5QPxmRr,Snowbird,Anne Murray,This Way Is My Way,1998-01-01,day,-10.633
2iqKVzMZpyUVPwxIVaQkhm,Woodstock,"Crosby, Stills, Nash & Young",Deja Vu,1970-03-11,day,-12.402
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,V,2014-09-02,day,-7.055
2ixsaeFioXJmMgkkbd4uj1,Budapest,George Ezra,Wanted on Voyage (Expanded Edition),2014-06-30,day,-8.303
2j78lPDRu9HcN3X817CmR2,Ariel,Dean Friedman,Dean Friedman,1977-02-04,day,-9.422
2jRGYG8U5bJzWOH6FLuzvO,It Ain't Me (with Selena Gomez) - Tiësto's AFTR:HRS Remix,"Kygo, Selena Gomez, Tiësto",It Ain't Me (with Selena Gomez) [Tiësto's AFTR:HRS Remix],2017-04-07,day,-5.362
2jstyP5wqWuPfH8GCRUrwr,Do I Have To Say The Words?,Bryan Adams,Waking Up The Neighbours,1991-09-24,day,-9.412
2jyMZT6TMbAGmRrNz8vhtp,I Just Can't Help Believing,B.J. Thomas,20 Greatest Hits,2005,year,-18.532
2kCIwSz0JoYQPrT4Ykr1MZ,I Honestly Love You,"Olivia Newton-John, Babyface",Back With A Heart,1998-01-01,day,-11.362
2kDH08boXJyhKMl5hnZbrE,Love of a Lifetime,Firehouse,Firehouse,1990-09-01,day,-11.893
2kDMh0Imubeo6BkV1mY7vm,Who's Zoomin' Who?,Aretha Franklin,Who's Zoomin' Who? (Expanded Edition),1985,year,-10.334
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),2019-10-17,day,-10.086
2kQLJexCx8wPTAqK0x0ijO,Hold On,Jamie Walters,Jamie Walters,1994-09-13,day,-8.584
2kQuhkFX7uSVepCD3h29g5,Smack That,"Eminem, Akon",Konvicted,2006-01-01,day,-5.171
2kWowW0k4oFymhkr7LmvzO,Come with Me Now,KONGOS,Lunatic,2014-01-27,day,-3.803
2kgqupahrJpYB4r1poTXEY,Axel F,Harold Faltermeyer,Harold F,1988-01-01,day,-17.105
2l57cfmCnOkwNX1tky02n1,Move Along,The All-American Rejects,Move Along,2005-01-01,day,-3.858
2l8nEO0vsTRCRnGqQty6qx,FEFE,"6ix9ine, Nicki Minaj, Murda Beatz",DUMMY BOY,2018-11-27,day,-9.127
2lFlveK1y13WWp3vnQtrr3,100 Years,Five For Fighting,The Battle for Everything,2003,year,-7.459
2lRI7n5b9jlPYsEpRuots6,When I'm Gone,Eminem,When I'm Gone,2005-12-06,day,-5.496
2lVaPwTPyVPkv8tItCicF0,Hungry Like The Wolf,Duran Duran,80's Hits,2008-01-01,day,-8.31
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,Laundry Service,2001-11-13,day,-4.862
2lp8xjq0WTm3HZKHuDEweg,Tell Me,Groove Theory,Groove Theory,1995-07-25,day,-10.849
2lvk6CUSHz4j8huQ25gH54,Have You Seen Her,MC Hammer,Please Hammer Don't Hurt 'Em,1990-02-20,day,-14.892
2lxfnTyWxW381PXDm9Mg77,Impulsive,Wilson Phillips,Wilson Phillips,1990-05-08,day,-8.613
2m5xo4HEFHgOQpqqrxCS5u,Woman In Love,Barbra Streisand,The Essential Barbra Streisand,2002-01-29,day,-7.35
2mGxDOaHdBWnJY7V0In8Vx,Getto Jam,Domino,Domino,1993,year,-12.085
2mXsZsJBThTaJXbNcg5QD4,Mama's Broken Heart,Miranda Lambert,Four The Record,2011-11-01,day,-4.204
2mj1Z5bqu0UfW4o4a7UxpW,Last Night,Az Yet,Az Yet,1996-10-27,day,-8.874
2mt1IqcFyY1zmYZT8Q3xw9,hot girl bummer,blackbear,everything means nothing,2020-08-21,day,-7.106
2nBY2iQvxOIXrdlJvg7ZPo,Uh Huh,B2K,B2K,2002,year,-4.955
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,Meteora,2003-03-24,day,-4.153
2nMQ88AKWrJe0Qv5tW3e9l,Stand By Me,Mickey Gilley,Make It Like the First Time,1993,year,-8.811
2nNKXDFRz6cog1kolC3efq,Giving You The Benefit,Pebbles,Always,1990-01-01,day,-10.496
2nfMrwg3aRhSAv4HX7IzJL,Said I Loved You...But I Lied,Michael Bolton,The One Thing,1993,year,-8.644
2npStoMbQxG1LcIeF4PZrj,Leather and Lace (with Don Henley),Stevie Nicks,Timespace - The Best Of Stevie Nicks,1991-08-30,day,-11.67
2o4u19nlQWOGg5mLanT7Pg,Forever,KISS,Hot In The Shade,1989-01-01,day,-10.596
2o5mwv7hvas1jdUg14Nihv,Take A Little Ride,Jason Aldean,Night Train,2012-10-16,day,-3.771
2oENJa1T33GJ0w8dC167G4,Fire Burning,Sean Kingston,Tomorrow,2009-09-07,day,-2.513
2oFxITGDiTZ1JRwP8yinRt,On Broadway,George Benson,The George Benson Collection,1981,year,-17.098
2oRn0QuaWQ1hragGQ7XZ9s,Devil Woman,Cliff Richard,40 Golden Greats,1977,year,-5.996
2obblQ6tcePeOEVJV6nEGD,Cat's in the Cradle,Harry Chapin,Verities & Balderdash,1974,year,-9.765
2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,2006-01-01,day,-5.109
2ouURa1AIXp3AvkS52Jry5,Every Morning,Sugar Ray,14:59,1998-12-23,day,-4.496
2ozTcQyZQmm9tSmc4VZfwU,Laughter In The Rain,Neil Sedaka,The Definitive Collection,2007-04-24,day,-9.463
2pAdtQuiEVGr7nOXGiv7t4,If This Is It,Huey Lewis & The News,Sports,1983,year,-7.407
2pS6zWWQCpO0IVEBIbzJh8,"Welcome Back (Theme from Welcome Back, Kotter)",John Sebastian,Welcome Back,1976-01-01,day,-13.002
2pX5qSgxQFwlrkjxph8fxb,The Loco-Motion,Kylie Minogue,Kylie,1988-07-04,day,-5.23
2pbWkjtGtjkzBdZ95GFINm,Car Wash,Rose Royce,Car Wash,1976-01-01,day,-13.212
2ph0hzV1kCVhR82E2La4q5,Two Out of Three Ain't Bad,Meat Loaf,Bat Out Of Hell,1977-10-21,day,-9.138
2qPx2QWd7vp8XxgeD9Wn5W,Player's Anthem,Junior M.A.F.I.A.,Conspiracy,1995-08-15,day,-8.582
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,Sweetener,2018-08-17,day,-5.507
2qYsSHsYkihWx043HVJQRV,Dirt Road Anthem,Jason Aldean,My Kinda Party,2010-11-02,day,-5.055
2qh2VGAOYFXLsMbdATRf6w,Rock Me Gently,Andy Kim,Greatest Hits,2008-01-01,day,-8.306
2r008pcfVYc0zgQvSRqUJE,I'd Really Love to See You Tonight,England Dan & John Ford Coley,Nights Are Forever,1976,year,-12.044
2rBBhFXtuMoGuwYTSDpAdF,Don't Leave Me This Way,Thelma Houston,The Best Of,1998-01-01,day,-5.844
2rDwdvBma1O1eLzo29p2cr,Whataya Want from Me,Adam Lambert,For Your Entertainment,2009-11-23,day,-4.732
2rMAtCaTj16NptyVfEIeAC,Cash Shit (feat. DaBaby),"Megan Thee Stallion, DaBaby",Fever,2019-05-17,day,-4.904
2rN2WzftSKZzDLFApWECWz,"Will You Be There (Theme from ""Free Willy"")",Michael Jackson,FREE WILLY - ORIGINAL MOTION PICTURE SOUNDTRACK,1993-07-16,day,-10.199
2rTnVB1bvwxHtaIl4uVu7f,Slide,"H.E.R., YG",Slide,2019-09-27,day,-9.141
2rVxsVGLFssDfM5B9BUL0K,Love So Right,Bee Gees,Children Of The World,1976-01-01,day,-13.346
2rcQ0a5L0Y3Ho5FHvQjWvh,Hot Rod Lincoln (Live),Commander Cody,Live in San Fran '71,2015-09-18,day,-13.362
2rkVoKVEMuct8SmEIGKzBw,Before I Let You Go,Blackstreet,Blackstreet,1994-01-01,day,-6.725
2s0ouHqJebHfiQ6C1GUFJd,Milkshake - Radio Mix,Kelis,Tasty,2003-12-05,day,-6.124
2sFPuANmnZ9jIjmpqJntRO,Just Don't Want To Be Lonely,The Main Ingredient,Everybody Plays The Fool: The Best Of The Main Ingredient,2005,year,-12.853
2sHahlW8ib7C7GkuV39tKR,Up The Ladder To The Roof,The Supremes,Right On,1970-04-26,day,-13.743
2sLwPnIP3CUVmIuHranJZU,Wiggle (feat. Snoop Dogg),"Jason Derulo, Snoop Dogg",Talk Dirty,2013-09-10,day,-6.886
2sYLlZU3FuCF8SKNeIvdKA,Crush On You,The Jets,Back To Back,1998-01-01,day,-10.851
2skIFujR9zTTAEXj8tfrw0,This Masquerade,George Benson,The George Benson Collection,1981,year,-17.867
2skmOCFU64Bg7Ytkgwliwe,All For You,Sister Hazel,...Somewhere More Familiar,1997-01-01,day,-6.495
2sm3HfTCt3O6R6qUc5f6xb,Masterpiece,Atlantic Starr,Love Crazy,1991-10-25,day,-10.417
2stPxcgjdSImK7Gizl8ZUN,The Man,Aloe Blacc,Lift Your Spirit,2014-01-01,day,-7.256
2stzPKoUdtHcA4LlEu2ayw,The One,Elton John,The One,1992-06-22,day,-8.228
2t2gZb03AlCSlBzbWeeHsM,Take It Away - Remixed 2015,Paul McCartney,Tug Of War,1982-04-26,day,-8.954
2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,i am > i was,2018-12-21,day,-7.643
2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,Doo-Wops & Hooligans,2010-10-05,day,-7.237
2tOZtdbkAMQASWokLvSlzj,Overnight Celebrity,Twista,Kamikaze,2004-01-27,day,-5.435
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,1987-06-02,day,-8.824
2tVCFmn2zKg2wGXS1TCIIA,Feels Like Tonight,Daughtry,Daughtry,2006-11-20,day,-3.151
2tbSiDmrerPi24rEIBwtkh,In The Still Of The Nite (I'll Remember),Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),1991-04-30,day,-15.886
2tgw0vmJDgckHwW2PdYTGo,Let's Dance,David Bowie,Pirate Radio,2009-01-01,day,-9.317
2tpfxAXiI52znho4WE3XFA,Talking Body,Tove Lo,Queen Of The Clouds,2014-09-24,day,-5.449
2tux0ui8n2qdHdGpBnkhol,Daddy's Home,Jermaine Jackson,The Ultimate Collection: Jackson 5,1996-01-01,day,-8.539
2u2udGmop1z67EPpr91km7,Man in the Mirror,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",1995-06-16,day,-5.639
2u34ZVPVlr7hfN7vDr1512,Sorry 2004,Ruben Studdard,Soulful,2003-08-22,day,-7.574
2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,Lil Baby,Sum 2 Prove,2020-01-10,day,-7.57
2u3UJ9KyduTnbi9yUVGYfW,Island Girl,Elton John,Rock Of The Westies,1975-10-24,day,-8.489
2uKJxjqcFu2Pr2CEsGGYJa,Ladies Night,Kool & The Gang,Ladies' Night,1979-05-13,day,-15.682
2uXewDKMktNkkMfotqSxN6,Something About You - Single Version,Level 42,Level Best,1989-01-01,day,-13.52
2uZwyxrg6VPvlVsvclIfel,Where I Wanna Be,Donell Jones,Where I Wanna Be,1999-05-29,day,-9.131
2upjcGvuiTCGSaGPZZ2dtD,Show Me The Way,Styx,Edge Of The Century,1990-01-01,day,-9.537
2uzyiRdvfNI5WxUiItv1y9,Hocus Pocus,Focus,The Best Of Focus / Hocus Pocus (Incl WC 2010 Version of 'Hocus Pocus'),2001,year,-5.538
2vG1yrWSMiL6egg6w4e9ma,Free Your Mind,En Vogue,Funky Divas,1992-03-24,day,-6.522
2vhW1OmaZDYi63Da9d8R5o,Show and Tell,Al Wilson,Show and Tell: The Best of Al Wilson,1973,year,-11.305
2w4EpqGasrz9qdTwocx54t,Open Arms,Journey,Escape,1981,year,-13.214
2wAJTrFhCnQyNSD3oUgTZO,Work Out,J. Cole,Cole World: The Sideline Story,2011-09-27,day,-6.903
2wZoBFqwT0Tpm9XW0oiRMZ,The Right Kind of Love,Jeremy Jordan,Try My Love,1993,year,-7.736
2wiIGtJKlPvECfRwlT6fps,Puttin' On The Ritz,Taco,Best Of Taco,1999-08-17,day,-14.022
2wmEryA2YLaFwFvA63n3O2,Don't Take The Girl,Tim McGraw,Not A Moment Too Soon,1994-03-22,day,-8.669
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)","Justin Bieber, Dan + Shay","10,000 Hours (with Justin Bieber)",2019-10-04,day,-4.644
2wvMC5EyaaYQwBfiwwY2xE,Life's Been Good,Joe Walsh,"But Seriously, Folks...",1978-06-01,day,-12.897
2wxO3ZydJTZRi4Bbc02q7i,Smile,"2Pac, Scarface, Johnny P",Greatest Hits,2010-01-01,day,-9.93
2wz5weI4PREzpexKfrKgwv,Sweet Dreams,La Bouche,Greatest Hits,2007,year,-5.647
2x1LQq8lsUzAA2wNj8yjC9,Pick Up the Pieces,Average White Band,AWB,1974,year,-5.915
2x6pbpjVGjiWCcH89IK8AX,Breaking Up Is Hard to Do,Neil Sedaka,Circulate (Expanded Edition),1960-12-30,day,-5.466
2x7MyWybabEz6Y6wvHuwGE,Just Dance,"Lady Gaga, Colby O'Donis",The Fame,2008-01-01,day,-4.541
2xEhTQcmrRNaxfUOvSAgXo,Heat Of The Night,Bryan Adams,Into The Fire,1987-03-30,day,-11.836
2xFv9Znfm7KeEQbC8ZBxNI,Wild Thing,Fancy,Wild Thing / Turns You On,1972,year,-14.219
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,ASTROWORLD,2018-08-03,day,-3.714
